
2285044,188,Rockets_Jazz,378,35.0,10.0,629.0,2015-02-16 13:01:14.339000

2285299,188,Pistons_Jazz,386,40.0,9.0,970.0,2015-02-16 13:01:14.339000

2285773,188,Hornets_Jazz,375,43.0,5.0,1213.0,2015-02-16 13:01:14.339000

2285376,188,Wizards_Jazz,359,47.0,6.0,849.0,2015-02-16 13:01:14.340000

2285136,188,Timberwolves_Jazz,349,40.0,4.0,849.0,2015-02-16 13:01:14.340000

2285850,188,Trail Blazers_Jazz,326,39.5,8.0,909.0,2015-02-16 13:01:14.340000

2284960,188,Thunder_Jazz,371,67.0,22.0,1436.0,2015-02-16 13:01:14.340000

2285176,188,Nuggets_Jazz,378,47.0,4.0,849.0,2015-02-16 13:01:14.340000

2285928,188,Kings_Jazz,396,42.0,6.0,729.0,2015-02-16 13:01:14.340000

